rcid,TOTALRAISED,YEARFOUNDED,EMPLOYEES,REVENUE,Bankrupt,Acquired_IPO,DEALSIZE,SeriesA
15122865,,,,,0.0,1.0,,0.0
15122899,0.045,2018.0,2.0,,0.0,0.0,0.025,0.0
15123307,0.02,2014.0,,,1.0,0.0,0.02,0.0
15124457,,2012.0,9.0,,0.0,1.0,,0.0
15124469,,,,,0.0,0.0,0.050033,0.0
15125188,,2011.0,5.0,,0.0,1.0,,0.0
15126516,,2017.0,,,1.0,0.0,,0.0
15134027,0.4,2013.0,1.0,,1.0,0.0,0.4,0.0
15140137,2.22,2021.0,9.0,,0.0,0.0,2.0,0.0
15149408,,,,,1.0,0.0,,0.0
15164764,0.508446,2019.0,8.0,,0.0,0.0,0.25,0.0
15165429,45.0,1993.0,,1000.0,0.0,1.0,63.5,0.0
15168254,4763.205313,2006.0,8162.0,5228.6810000000005,0.0,1.0,44000.0,1.0
15170880,0.060873,2018.0,7.0,0.0362667,0.0,0.0,0.060873,0.0
15176097,,2012.0,,,1.0,0.0,,0.0
15176659,,,,,1.0,0.0,,0.0
15176738,8.0,2013.0,15.0,2.0,0.0,0.0,4.0,0.0
15182308,0.1647,2008.0,,,0.0,0.0,0.1647,0.0
15182470,0.1,2019.0,,,0.0,0.0,0.1,0.0
15196798,0.02,2012.0,,,1.0,0.0,0.02,0.0
15203086,,1998.0,,,0.0,1.0,12.5,0.0
15203320,,2000.0,,,0.0,0.0,,0.0
15204779,0.2,2008.0,4.0,,0.0,1.0,0.2,0.0
15204936,1.0,2011.0,11.0,,1.0,0.0,1.0,0.0
15204969,,2012.0,2.0,,0.0,1.0,,0.0
15209561,0.708,2012.0,4.0,0.40767715,0.0,0.0,0.75324,0.0
15212415,,2012.0,,,1.0,0.0,,0.0
15215199,,1990.0,6.0,5.832957,0.0,1.0,,0.0
15215457,,2012.0,,42.28285113,1.0,0.0,0.365966,0.0
15216806,,2012.0,2.0,,0.0,1.0,,0.0
15227211,1.5,2009.0,,,1.0,0.0,1.5,0.0
15228926,0.5,2021.0,3.0,,0.0,0.0,0.5,0.0
15237914,0.1,2014.0,4.0,,0.0,1.0,0.1,0.0
15238018,0.1,2009.0,3.0,,1.0,0.0,0.1,0.0
15238183,3.483628,2005.0,4.0,,0.0,1.0,2.499999,1.0
15240381,0.25,2017.0,,,0.0,1.0,0.25,0.0
15241447,57.500016,2010.0,71970.0,40000.0,0.0,1.0,1000.0,1.0
15256359,0.02,2012.0,,,1.0,0.0,0.03,0.0
15256484,0.02,2012.0,,,0.0,1.0,0.02,0.0
15256528,0.25,2009.0,,,1.0,0.0,0.25,0.0
15256689,0.62,2009.0,23.0,,0.0,0.0,,0.0
15257670,,2018.0,3.0,,0.0,1.0,,0.0
15257984,,,,,,,5.9009304600000005,1.0
15266694,,2015.0,,,1.0,0.0,,0.0
15270897,0.04,2021.0,2.0,,0.0,0.0,0.04,0.0
15272327,,2010.0,,,0.0,1.0,,0.0
15272589,,2010.0,,,0.0,1.0,,0.0
15275143,,,,,1.0,0.0,,0.0
15275542,,,,,,,,0.0
15275581,,2021.0,5.0,0.0,0.0,0.0,0.075,0.0
15276005,,2018.0,60.0,,0.0,1.0,,0.0
15276678,6.500001,2014.0,4.0,,0.0,0.0,6.500001,1.0
15277579,12.50079,2012.0,18.0,,0.0,1.0,12.42079,1.0
15277992,,2015.0,,,1.0,0.0,,0.0
15284311,6.5,2021.0,10.0,,0.0,0.0,5.5,0.0
15288666,0.25,2009.0,3.0,,1.0,0.0,0.25,0.0
15290694,8.0,2012.0,5.0,,0.0,1.0,8.0,1.0
15292336,7.0,2014.0,,0.05528,1.0,0.0,0.020181,0.0
15302345,,2009.0,,,0.0,0.0,0.64982,0.0
15303609,0.050001,2016.0,3.0,,1.0,0.0,0.050001,0.0
15313230,,2022.0,5.0,,0.0,0.0,0.0015,0.0
15322724,0.0725,2015.0,,,0.0,1.0,0.0725,0.0
15331886,,2005.0,2.0,,1.0,0.0,,0.0
15333758,0.12,2015.0,5.0,,0.0,0.0,0.12,0.0
15334076,,2017.0,,,1.0,0.0,,0.0
15334469,0.025,2012.0,,,1.0,0.0,0.025,0.0
15341917,0.034,2012.0,,,1.0,0.0,0.034,0.0
15342020,,2010.0,1.0,,0.0,0.0,0.05,0.0
15344003,,2014.0,,,1.0,0.0,,0.0
15344111,2.5,2019.0,9.0,,0.0,0.0,2.5,0.0
15344794,9.0,2021.0,25.0,,0.0,0.0,9.0,0.0
15347115,57.500016,2010.0,71970.0,40000.0,0.0,1.0,1000.0,1.0
15350590,1.5,2016.0,7.0,,0.0,1.0,1.5,0.0
15351477,15.552495,2011.0,16.0,,0.0,1.0,6.410157,1.0
15356289,4.0,2011.0,,,1.0,0.0,4.0,0.0
15360272,,1971.0,2.0,,0.0,1.0,,0.0
15362761,,2012.0,10.0,,0.0,1.0,,0.0
15362997,2.2,2015.0,,,1.0,0.0,1.2,0.0
15363052,0.114152,2000.0,64.0,2.0,0.0,0.0,0.100002,1.0
15365344,,2019.0,1.0,,0.0,0.0,,
15366309,,2007.0,,,1.0,0.0,,0.0
15366791,,2009.0,,,1.0,0.0,,0.0
15367430,0.37,2016.0,4.0,,1.0,0.0,0.32667,0.0
15367472,380.168012,2005.0,6.0,40.540437,0.0,1.0,230.168,0.0
15367854,,2004.0,,,0.0,1.0,,0.0
15368310,0.1,2012.0,,,1.0,0.0,0.1,0.0
15368405,,2015.0,,,1.0,0.0,,0.0
15371088,,2016.0,,,1.0,0.0,,0.0
15372476,0.02,2015.0,,,1.0,0.0,0.02,0.0
15372705,,2014.0,,,0.0,1.0,,0.0
15372773,0.06,2009.0,7.0,,0.0,1.0,0.06,0.0
15373279,,2016.0,,,1.0,0.0,,0.0
15373780,0.15,2020.0,9.0,,0.0,0.0,0.15,0.0
15373788,,1995.0,521.0,,0.0,0.0,,
15373810,,2020.0,3.0,,1.0,0.0,,0.0
15373887,,,,,0.0,0.0,,
15374252,0.6,2014.0,,,1.0,0.0,0.5,0.0
15374387,,2012.0,3.0,,0.0,0.0,,0.0
15374482,0.5,2011.0,1.0,,1.0,0.0,0.5,0.0
15374545,0.3,2021.0,4.0,0.014,0.0,0.0,1.2,0.0
15374583,,,,,0.0,1.0,,0.0
15374639,,2015.0,,,0.0,0.0,,
15374649,3.439698,2020.0,25.0,,0.0,0.0,3.439698,0.0
15374655,0.7000000000000001,2020.0,2.0,,1.0,0.0,0.7000000000000001,0.0
15374746,62.00002,2018.0,102.0,,0.0,0.0,50.0,0.0
15374876,,2011.0,,,0.0,1.0,,0.0
15379488,0.1,2010.0,,,0.0,0.0,0.1,0.0
15386231,5.0,2022.0,7.0,,0.0,0.0,5.0,1.0
15386863,,,,,,,,0.0
15387654,7.625,2021.0,9.0,,0.0,0.0,7.625,0.0
15387988,,2012.0,3.0,,0.0,0.0,0.018845,0.0
15389432,1.0,2012.0,4.0,,0.0,1.0,15.0,0.0
15393283,37168.638063,2004.0,87314.0,134902.0,0.0,1.0,16006.87737,1.0
15394486,,2016.0,,,0.0,1.0,,0.0
15395349,,,,,,,0.01910974,0.0
15396466,0.1,2010.0,6.0,0.73,0.0,0.0,0.1,0.0
15398766,,2014.0,,,0.0,1.0,,0.0
15401806,,2019.0,5.0,,1.0,0.0,,0.0
15403157,0.05,,,,1.0,0.0,0.05,0.0
15404272,,2015.0,,,1.0,0.0,,0.0
15406524,,2012.0,24.0,,0.0,0.0,,
15419533,,2013.0,3.0,,0.0,0.0,,
15419627,28.300005,2011.0,11.0,,1.0,0.0,28.000005,1.0
15419749,0.382,2007.0,4.0,,0.0,0.0,0.382,0.0
15422706,0.035,2012.0,,,1.0,0.0,0.035,0.0
15422884,,2012.0,2.0,,0.0,1.0,,0.0
15423331,0.05,2015.0,4.0,,1.0,0.0,0.05,0.0
15430223,1.04,2007.0,1.0,,0.0,1.0,1.04,1.0
15431188,1.5,2002.0,,,0.0,1.0,1.5,0.0
15434460,,2022.0,,,0.0,0.0,,
15440839,1.5,1984.0,125.0,23.0,0.0,0.0,1.5,0.0
15443976,0.275,2010.0,,,0.0,0.0,0.185,0.0
15444241,,,,,,,,0.0
15444351,,1991.0,987.0,163.0,0.0,0.0,,0.0
15445327,,,,,1.0,0.0,,0.0
15446372,4.3622440000000005,2000.0,,,0.0,1.0,28.0,1.0
15446955,0.5,2015.0,,,1.0,0.0,0.5,0.0
15456087,0.07,2012.0,3.0,,1.0,0.0,0.04,0.0
15460367,0.1057,2017.0,,,0.0,0.0,0.1057,0.0
15465884,0.115,2019.0,9.0,,0.0,0.0,0.115,0.0
15483069,1581.092776,2003.0,21000.0,7500.0,0.0,1.0,27009.0,1.0
15488483,0.572,2014.0,4.0,0.15,0.0,0.0,0.2,0.0
15488881,,2016.0,2.0,,1.0,0.0,,0.0
15489302,,2012.0,,,1.0,0.0,,0.0
15489599,,2009.0,,,0.0,1.0,,0.0
15490877,,2007.0,,,1.0,0.0,,0.0
15497168,11.5,2012.0,,,0.0,1.0,11.5,1.0
15498701,0.22,,,,1.0,0.0,0.2,0.0
15501529,0.18,,1.0,,0.0,0.0,0.18,0.0
15504532,4.700004,2017.0,34.0,,0.0,0.0,2.500002,1.0
15504565,,2018.0,4.0,,0.0,1.0,2.25,0.0
15507100,0.55,2014.0,1.0,,1.0,0.0,0.5,0.0
15507473,12.0,2021.0,22.0,,0.0,0.0,12.0,0.0
15508377,,2018.0,5.0,,0.0,0.0,,
15508403,1.05,2015.0,4.0,0.25,0.0,0.0,0.625,0.0
15508441,,2018.0,,,1.0,0.0,,0.0
15520067,0.807608,2020.0,50.0,,0.0,0.0,0.430002,0.0
15521556,,2016.0,,,0.0,1.0,,0.0
15522902,0.02,2015.0,3.0,,1.0,0.0,0.02,0.0
15523981,3.25,2019.0,,,0.0,0.0,3.25,0.0
15525069,0.1,2016.0,3.0,,0.0,0.0,0.1,0.0
15529698,5.05,2019.0,6.0,,0.0,0.0,5.0,0.0
15532361,1.565,2012.0,2.0,,1.0,0.0,1.315,0.0
15532745,0.4,2021.0,2.0,,0.0,0.0,0.4,0.0
15533600,12.264256,1996.0,,,0.0,1.0,5.047095,1.0
15534895,1.4,2021.0,30.0,,0.0,0.0,1.4,0.0
15537423,1.018,2012.0,5.0,,0.0,1.0,0.8,0.0
15539087,,,,,,,0.01123584,0.0
15539736,,2013.0,4.0,,1.0,0.0,,0.0
15540538,,,,,,,,0.0
15541864,0.5,,2.0,,0.0,1.0,0.5,0.0
15542100,0.3,2020.0,3.0,,0.0,0.0,0.3,0.0
15542404,4.6000000000000005,1999.0,5.0,,0.0,0.0,2.1,0.0
15542840,,2014.0,59.0,32.25546327,0.0,0.0,,
15543268,,2010.0,51.0,,0.0,1.0,,0.0
15543492,0.025,2013.0,,,1.0,0.0,0.025,0.0
15545316,3.0,2005.0,,,1.0,0.0,3.0,1.0
15546805,,2019.0,3.0,,1.0,0.0,,
15548011,,,,,,,0.01123584,0.0
15548340,,2014.0,,,0.0,1.0,,0.0
15550136,0.035,2015.0,,,1.0,0.0,0.035,0.0
15550406,57.500016,2010.0,71970.0,40000.0,0.0,1.0,1000.0,1.0
15550622,,2016.0,,,1.0,0.0,0.1,0.0
15554228,,,,,,,2.475592,0.0
15554689,,2003.0,,,1.0,0.0,1.0,0.0
15558267,,2016.0,5.0,,1.0,0.0,,0.0
15558565,0.26,2015.0,6.0,,0.0,1.0,0.2,0.0
15560644,,2015.0,200.0,,0.0,0.0,13.5,0.0
15561210,40.000002,2021.0,47.0,,0.0,0.0,25.000003,1.0
15565170,0.125,2016.0,4.0,,1.0,0.0,0.125,0.0
15565814,,,,,,,0.525,0.0
15566798,,2014.0,3.0,,0.0,0.0,,0.0
15566839,0.075,2020.0,4.0,,1.0,0.0,0.075,0.0
15570692,,2021.0,,,0.0,1.0,,0.0
15575221,0.05,2015.0,4.0,,1.0,0.0,0.05,0.0
15578321,0.77,2020.0,5.0,,1.0,0.0,0.77,0.0
15578795,1.15,2017.0,6.0,0.41,0.0,0.0,0.21,0.0
15579156,,2020.0,2.0,,0.0,0.0,,0.0
15582377,57.500016,2010.0,71970.0,40000.0,0.0,1.0,1000.0,1.0
15582608,0.005,2014.0,,0.22,0.0,1.0,0.005,0.0
15582934,,2009.0,,,1.0,0.0,,0.0
15583403,,,,,,,0.1,0.0
15584249,,2004.0,,,0.0,1.0,,0.0
15586388,,2007.0,5000.0,1000.0,0.0,1.0,,0.0
15598916,,,,,,,0.03535706,0.0
15600148,0.384393,2015.0,7.0,,0.0,0.0,0.2655,0.0
15603422,0.515,2006.0,,,0.0,1.0,0.5,1.0
15603453,267.550001,2009.0,484.0,200.0,0.0,0.0,119.000007,1.0
15604796,37168.638063,2004.0,87314.0,134902.0,0.0,1.0,16006.87737,1.0
15606049,0.02,2015.0,,,1.0,0.0,0.02,0.0
15606151,,2012.0,3.0,,0.0,1.0,,0.0
15608120,,,,,,,32.0,0.0
15608707,,,,,,,,0.0
15608723,,2018.0,1.0,,0.0,1.0,,0.0
15608968,,2009.0,,,0.0,1.0,,0.0
15609283,21.885,2021.0,6.0,,0.0,0.0,1.199482,0.0
15609572,0.25,2011.0,,,1.0,0.0,0.25,0.0
15609769,,2013.0,3.0,,0.0,1.0,,0.0
15610021,0.155782,2014.0,18.0,,0.0,0.0,0.1,0.0
15610610,0.01,2014.0,11.0,,1.0,0.0,0.01,0.0
15610649,1.2,2010.0,,,0.0,1.0,1.2,1.0
15611042,,2018.0,,,0.0,0.0,,0.0
15611314,1.2,2013.0,,,1.0,0.0,1.0,0.0
15612140,0.025,2009.0,3.0,,0.0,0.0,0.025,0.0
15612200,,2007.0,,,1.0,0.0,,0.0
15612381,34.175200000000004,2002.0,,,0.0,1.0,20.7,1.0
15614105,,,,,,,,0.0
15614322,0.08533,2016.0,2.0,,0.0,0.0,0.06533,0.0
15614592,0.2,2013.0,,,1.0,0.0,0.2,0.0
15614808,0.03,2006.0,,,0.0,0.0,,
15618400,0.035,2012.0,,,1.0,0.0,0.015,0.0
15619951,7.400025,2021.0,34.0,,0.0,0.0,7.400025,0.0
15620180,,,,,,,,0.0
15622973,,1976.0,97.0,,0.0,1.0,165.0,0.0
15628291,0.018,2009.0,1.0,,1.0,0.0,0.018,0.0
15631976,,,,,,,0.03424282,0.0
15632931,,2014.0,,,1.0,0.0,,0.0
15634668,3.293437,2018.0,18.0,,0.0,0.0,1.8,0.0
15636290,0.05,2013.0,3.0,,0.0,0.0,0.05,0.0
15638094,,2012.0,1.0,,1.0,0.0,,0.0
15638261,6.6162980000000005,2009.0,,0.1,0.0,1.0,4.786298,1.0
15638451,14.999985,2020.0,10.0,,0.0,0.0,12.499986,0.0
15638737,17.0,2022.0,7.0,,0.0,0.0,17.0,0.0
15639166,,2002.0,,,0.0,1.0,,0.0
15639927,,1994.0,175.0,30.0,0.0,1.0,,0.0
15640066,0.05,2017.0,,,1.0,0.0,0.05,0.0
15640478,,2006.0,,,0.0,1.0,,0.0
15641000,,2014.0,2.0,,1.0,0.0,,0.0
15641199,,2017.0,3.0,,0.0,0.0,,0.0
15643071,19.0,2022.0,29.0,,0.0,0.0,19.0,0.0
15644889,,2003.0,142.0,,0.0,1.0,,0.0
15645283,,2009.0,2.0,,0.0,1.0,7.2,0.0
15646911,,2001.0,43.0,8.22356767,0.0,1.0,14.0,0.0
15652009,0.02,2015.0,,,1.0,0.0,0.02,0.0
15652941,,2016.0,,,0.0,0.0,,
15654683,,,,,,,0.2,0.0
15658637,0.177,2013.0,6.0,,0.0,0.0,0.125,0.0
15665192,0.12,2015.0,4.0,,0.0,0.0,0.12,0.0
15666874,0.2,2010.0,,,1.0,0.0,0.2,0.0
15669361,,2016.0,14.0,,0.0,1.0,,0.0
15669366,0.1,2008.0,,,1.0,0.0,0.1,0.0
15669710,57.500016,2010.0,71970.0,40000.0,0.0,1.0,1000.0,1.0
15670471,3.5,2022.0,4.0,,0.0,0.0,3.5,0.0
15672512,4.2,2021.0,10.0,,1.0,0.0,4.2,0.0
15672650,0.174,,,,0.0,0.0,0.174,0.0
15672663,,2017.0,1.0,,0.0,0.0,,0.0
15672678,,2017.0,1.0,,0.0,0.0,,0.0
15672703,3.070466,2020.0,3.0,,1.0,0.0,3.070466,0.0
15673298,0.05,2017.0,,,0.0,0.0,0.05,0.0
15677198,0.05,2010.0,3.0,,1.0,0.0,0.03,0.0
15679419,2.0,2014.0,130.0,,0.0,1.0,2.0,1.0
15679626,82.66781900000001,1998.0,,,0.0,1.0,43.000001,0.0
15687529,,2015.0,3.0,,0.0,1.0,,0.0
15691225,,2014.0,11.0,,0.0,0.0,0.06,0.0
15692220,0.25,2013.0,5.0,,1.0,0.0,0.2,1.0
15695922,1.699998,2019.0,3.0,,0.0,0.0,1.699998,0.0
15696446,1.500432,2011.0,,,1.0,0.0,1.500432,1.0
15700485,99.999999,2022.0,47.0,,0.0,0.0,52.5,1.0
15701031,,2008.0,,,0.0,1.0,,0.0
15702098,0.25,2014.0,,,1.0,0.0,0.25,0.0
15702282,,2019.0,5.0,,0.0,1.0,,0.0
15702303,,,,,,,,0.0
15702372,,2002.0,325.0,47.0,0.0,1.0,15.1,0.0
15702606,0.23,2014.0,3.0,,0.0,1.0,0.13,0.0
15702660,0.23,2014.0,3.0,,0.0,1.0,0.13,0.0
15702710,34.5,1995.0,,,0.0,1.0,15.0,0.0
15704519,2.505265,2019.0,13.0,0.00554,0.0,0.0,2.5,1.0
15706218,,2009.0,2.0,,1.0,0.0,,0.0
15708070,0.15,2002.0,3.0,,1.0,0.0,0.15,1.0
15708824,4.0,2022.0,10.0,,0.0,0.0,4.0,0.0
15711715,,2014.0,,,0.0,1.0,,0.0
15712503,0.04,,,,1.0,0.0,0.04,0.0
15714179,15.23822,2015.0,,,1.0,0.0,15.23822,0.0
15715014,,2018.0,5.0,,0.0,0.0,0.25,0.0
15717606,0.5,2006.0,,,0.0,1.0,,0.0
15717776,,,,,,,,0.0
15719604,294.399759,2016.0,332.0,,0.0,0.0,145.0,1.0
15723350,0.055,2014.0,2.0,7.0,1.0,0.0,0.07,0.0
15723820,57.500016,2010.0,71970.0,40000.0,0.0,1.0,1000.0,1.0
15723911,1.450539,2011.0,4.0,,0.0,1.0,1.375539,0.0
15725057,,2013.0,,,0.0,1.0,,
15727343,,2019.0,4.0,,1.0,0.0,,0.0
15727422,,2016.0,,,0.0,1.0,,0.0
15733189,0.14,2021.0,3.0,,0.0,0.0,0.12,0.0
15735181,2.069,,,,0.0,0.0,2.069,0.0
15738092,0.016,2016.0,2.0,,0.0,0.0,0.016,0.0
15745939,,,3.0,,0.0,0.0,,
15747326,,2004.0,,,0.0,1.0,,0.0
15755964,11.25,2016.0,33.0,,0.0,0.0,5.75,1.0
15759891,0.1,2012.0,3.0,,1.0,0.0,0.1,0.0
15776314,,,,,,,0.00462397,0.0
15776813,5.0,2017.0,12.0,31.0,0.0,0.0,5.0,0.0
15778227,,2010.0,4.0,,0.0,0.0,,0.0
15780590,57.500016,2010.0,71970.0,40000.0,0.0,1.0,1000.0,1.0
15784425,,2016.0,,,1.0,0.0,,0.0
15785448,,,,,,,,0.0
15787877,1.0,2015.0,,,1.0,0.0,1.0,0.0
15789112,,,,,,,0.06407645,0.0
15793912,,2003.0,1.0,,0.0,1.0,,0.0
15794940,72.499992,2018.0,109.0,,0.0,0.0,50.0,1.0
15796538,,2016.0,,,0.0,0.0,0.1,0.0
15796605,2.1,2015.0,2.0,,1.0,0.0,2.1,0.0
15797091,0.11,2013.0,11.0,,1.0,0.0,0.11,0.0
15797813,,2004.0,479.0,100.0,0.0,0.0,,0.0
15799114,,2006.0,11.0,,0.0,1.0,3.5,0.0
15804257,,2014.0,,,1.0,0.0,,0.0
15806780,0.05,2008.0,,,1.0,0.0,0.05,0.0
15813104,,,,,,,,0.0
15813985,1.0,,9.0,,0.0,0.0,1.0,0.0
15814158,0.025,2013.0,,,1.0,0.0,0.025,0.0
15814959,,2020.0,12.0,,0.0,0.0,2.6,0.0
15815069,0.1,2016.0,4.0,,1.0,0.0,0.1,0.0
15815313,,,,,0.0,0.0,,
15815432,,2020.0,,,0.0,1.0,,0.0
15816347,0.025,2017.0,5.0,,0.0,0.0,0.05,0.0
15816391,0.125,2015.0,,,0.0,1.0,0.125,0.0
15816491,0.37341123,2005.0,,,1.0,0.0,0.37341123,0.0
15817183,0.09,2020.0,10.0,,0.0,0.0,0.05,0.0
15817880,40.0,2004.0,300.0,,0.0,0.0,40.0,0.0
15817890,,2012.0,11.0,,1.0,0.0,,0.0
15818014,3.1,2018.0,13.0,,0.0,0.0,2.2,0.0
15820483,0.04,2012.0,2.0,,1.0,0.0,0.04,0.0
15821430,,,,,,,0.2,0.0
15821439,,2021.0,3.0,,0.0,0.0,0.15,0.0
15823564,0.05,2020.0,4.0,,0.0,0.0,0.05,0.0
15823864,,,1.0,,0.0,1.0,,0.0
15824121,0.912,2011.0,,,0.0,0.0,0.912,0.0
15824544,0.05,2011.0,,,1.0,0.0,0.05,0.0
15824834,0.75,2009.0,6.0,,1.0,0.0,0.75,0.0
15825580,0.5,2009.0,,,1.0,0.0,0.5,0.0
15825740,38.609345,2000.0,54.0,100.0,0.0,1.0,15.000329,1.0
15825741,0.12,2016.0,2.0,,1.0,0.0,0.12,0.0
15826097,0.02,2016.0,4.0,,1.0,0.0,0.02,0.0
15826304,1.0,2005.0,,,1.0,0.0,1.0,0.0
15826903,,2003.0,,,0.0,1.0,,0.0
15827161,,,,,,,,0.0
15827421,1.0,2013.0,2.0,,0.0,0.0,,0.0
15827601,1.069998,2015.0,,,1.0,0.0,1.069998,0.0
15828532,20.999999,2006.0,42.0,,0.0,0.0,20.999999,1.0
15828575,,2014.0,,,1.0,0.0,,0.0
15829220,0.25,2019.0,7.0,,0.0,0.0,0.25,0.0
15830353,,2017.0,,,1.0,0.0,,0.0
15831351,595.0,1985.0,,644.392,0.0,1.0,636.0,0.0
15831566,,2020.0,8.0,,0.0,0.0,0.075,0.0
15831704,0.535691,2018.0,4.0,0.00032,0.0,0.0,0.25,0.0
15832013,,,3.0,,0.0,0.0,,
15832155,2.249953,2018.0,3.0,,0.0,0.0,2.249953,0.0
15832405,,2014.0,,,0.0,0.0,,0.0
15832715,,,,,,,6.61151248,0.0
15833283,0.2,2017.0,5.0,,1.0,0.0,0.2,0.0
15833791,,2009.0,,,1.0,0.0,,0.0
15837827,,,,,,,6.1205201,1.0
15839742,70.092632,2005.0,47.0,,0.0,1.0,116.84,1.0
15840470,,,,,0.0,1.0,2.2,0.0
15843885,0.25,2013.0,3.0,,0.0,0.0,0.25,0.0
15856045,4.000001,2021.0,8.0,,0.0,0.0,4.000001,0.0
15858951,0.03,2014.0,3.0,,1.0,0.0,0.03,0.0
15859047,,2022.0,7.0,,0.0,0.0,,0.0
15859738,1.9,2013.0,8.0,,0.0,1.0,50.0,0.0
15864029,,2011.0,6.0,,1.0,0.0,0.74999,0.0
15864458,6.75,2005.0,7.0,,1.0,0.0,6.25,1.0
15864947,0.15,2011.0,,,1.0,0.0,0.15,0.0
15865111,,2015.0,3.0,,0.0,0.0,0.246731,0.0
15865602,,2018.0,,,0.0,0.0,0.02,0.0
15869793,5.005,2009.0,12.0,,0.0,1.0,5.005,1.0
15871846,13.728213,2017.0,27.0,,0.0,0.0,6.2,1.0
15874749,,2021.0,,,0.0,1.0,,0.0
15875804,,1999.0,,,0.0,1.0,,0.0
15879310,220.0,2016.0,3.0,,0.0,0.0,220.0,0.0
15883038,,2008.0,,,0.0,1.0,,0.0
15883984,37168.638063,2004.0,87314.0,134902.0,0.0,1.0,16006.87737,1.0
15890829,0.15,2015.0,,,0.0,0.0,0.15,0.0
15890882,230.0,2020.0,2.0,0.0,0.0,1.0,230.0,0.0
15891223,0.07,2010.0,,,1.0,0.0,0.07,0.0
15893266,0.125,2013.0,,,1.0,0.0,0.125,0.0
15895979,,2009.0,,2.5,0.0,1.0,,0.0
15897121,,2015.0,3.0,,0.0,1.0,0.27,0.0
15897674,0.75,2019.0,,,0.0,0.0,0.75,0.0
15905322,,2017.0,18.0,,0.0,0.0,,0.0
15913059,,2007.0,,,0.0,1.0,,0.0
15916785,20.84,1992.0,499.0,194.5,0.0,0.0,13.210687,0.0
15917442,0.5750000000000001,2010.0,2.0,,0.0,1.0,2.98067363,0.0
15917512,,,,,1.0,0.0,0.005,0.0
15918619,,2020.0,2.0,,0.0,0.0,0.125,0.0
15919419,37168.638063,2004.0,87314.0,134902.0,0.0,1.0,16006.87737,1.0
15919432,0.15,2014.0,6.0,,1.0,0.0,0.125,0.0
15920391,4.199999,2021.0,10.0,,0.0,0.0,3.199999,0.0
15921773,,,,,,,,0.0
15921995,0.35,2010.0,,,1.0,0.0,0.35,1.0
15922166,0.02,2010.0,1.0,,1.0,0.0,0.02,0.0
15922559,,2018.0,,,1.0,0.0,0.004,0.0
15925149,,2003.0,,2.9,0.0,1.0,,0.0
15930698,,1995.0,40.0,4.36,0.0,1.0,21.6,0.0
15931481,4.099997,2020.0,8.0,,0.0,0.0,4.099997,0.0
15934054,,,,,,,,0.0
15934620,,2004.0,,,0.0,1.0,,0.0
15934930,0.25,2020.0,,,0.0,0.0,0.25,0.0
15936710,9.725317,2012.0,49.0,,1.0,0.0,5.000316,1.0
15940979,0.4,2019.0,4.0,,0.0,1.0,0.4,0.0
15943321,,2018.0,11.0,,0.0,1.0,0.85,0.0
15943505,,2011.0,,,0.0,1.0,,0.0
15944719,,,,,,,0.01091212,0.0
15944725,0.25,2019.0,2.0,,0.0,1.0,0.15,0.0
15947144,,2005.0,,,0.0,1.0,,0.0
15950932,,,,,,,0.55,0.0
15951457,0.05,2016.0,,,1.0,0.0,0.05,0.0
15953203,1.0,2016.0,8.0,,1.0,0.0,0.5,0.0
15953874,3.752622,2002.0,,,1.0,0.0,1.892622,1.0
15955239,,2010.0,3.0,,0.0,0.0,,0.0
15955513,0.005,2012.0,,,1.0,0.0,0.005,0.0
15956122,6.15,2003.0,,,1.0,0.0,6.0,1.0
15958601,0.25,2021.0,9.0,,0.0,0.0,0.2,0.0
15959612,0.65,2003.0,4.0,,0.0,0.0,1.04,0.0
15959671,0.085,2007.0,5.0,,1.0,0.0,0.085,1.0
15960273,,2021.0,4.0,,0.0,0.0,,0.0
15961134,1.84,2021.0,9.0,,0.0,0.0,1.34,0.0
15961551,,,,,,,,0.0
15964215,,,,,,,8.0,1.0
15965094,,2013.0,,,1.0,0.0,0.325,0.0
15965142,0.9055,2020.0,11.0,,0.0,0.0,0.8975,0.0
15970054,1.2011,2016.0,,,1.0,0.0,1.2011,0.0
15979925,0.61,2013.0,4.0,,0.0,0.0,0.61,0.0
15985900,0.05,2013.0,1.0,,1.0,0.0,0.032534,0.0
15992969,0.5,2019.0,,,0.0,0.0,1.5,0.0
15993481,37168.638063,2004.0,87314.0,134902.0,0.0,1.0,16006.87737,1.0
15994583,2.725,2008.0,1.0,,1.0,0.0,1.0,1.0
15994752,,,,,,,0.64483633,0.0
15995703,57.500016,2010.0,71970.0,40000.0,0.0,1.0,1000.0,1.0
15995964,0.3,2020.0,3.0,,0.0,0.0,0.3,0.0
15997860,0.545,2009.0,,,1.0,0.0,0.545,0.0
16002125,570.276365,2009.0,660.0,449.535,0.0,1.0,323.0,1.0
16002200,,2013.0,5.0,,0.0,0.0,0.37408,0.0
16002826,36.270206,2007.0,2.0,,1.0,0.0,12.0,1.0
16002979,1185.459373,2007.0,478.0,,0.0,1.0,440.0,1.0
16005172,1.369602,2009.0,8.0,,0.0,0.0,0.5541010000000001,1.0
16005693,,2008.0,,,0.0,1.0,,0.0
16008421,,2011.0,,,1.0,0.0,,0.0
16008490,115.45718997,2006.0,2041.0,110.11058374,0.0,1.0,115.45718997,0.0
